,Month,Longitude,Latitude,Location,LSOA code,LSOA name,Crime type,Easting,Northing,geometry
539,2021-11,-0.08154,51.510806,On or near Mincing Lane,E01032739,City of London 001F,Violence and sexual offences,533229.0318106445,180841.9851653882,POINT (533229.0318106445 180841.9851653882)
540,2021-11,-0.083587,51.512171,On or near Lime Street Passage,E01032739,City of London 001F,Violence and sexual offences,533083.0163064364,180990.05554382532,POINT (533083.0163064364 180990.05554382532)
541,2021-11,-0.08778,51.508066,On or near Borough High Street,E01032739,City of London 001F,Violence and sexual offences,532804.0015965193,180525.95716714335,POINT (532804.0015965193 180525.95716714335)
542,2021-11,-0.093398,51.512951,On or near Watling Street,E01032739,City of London 001F,Violence and sexual offences,532399.9946170407,181059.01255569333,POINT (532399.9946170407 181059.01255569333)
543,2021-11,-0.083587,51.512171,On or near Lime Street Passage,E01032739,City of London 001F,Violence and sexual offences,533083.0163064364,180990.05554382532,POINT (533083.0163064364 180990.05554382532)
544,2021-11,-0.087118,51.513199,On or near Nightclub,E01032739,City of London 001F,Violence and sexual offences,532835.0206385882,181097.96208793047,POINT (532835.0206385882 181097.96208793047)
545,2021-11,-0.082458,51.517431,On or near Liverpool Street,E01032739,City of London 001F,Violence and sexual offences,533146.0278776218,181577.03479509754,POINT (533146.0278776218 181577.03479509754)
546,2021-11,-0.079011,51.509614,On or near Pedestrian Subway,E01032739,City of London 001F,Violence and sexual offences,533407.9975188437,180714.03476751572,POINT (533407.9975188437 180714.03476751572)
547,2021-11,-0.081091,51.516014,On or near Camomile Street,E01032739,City of London 001F,Violence and sexual offences,533245.0017535442,181421.9464228017,POINT (533245.0017535442 181421.9464228017)
548,2021-11,-0.08162,51.516814000000004,On or near Alderman'S Walk,E01032739,City of London 001F,Violence and sexual offences,533205.9666559591,181509.94644216687,POINT (533205.9666559591 181509.94644216687)
549,2021-11,-0.079613,51.517231,On or near New Street,E01032739,City of London 001F,Violence and sexual offences,533343.996361877,181559.97036925866,POINT (533343.996361877 181559.97036925866)
550,2021-11,-0.09150599999999999,51.513037,On or near Sise Lane,E01032739,City of London 001F,Violence and sexual offences,532531.0244088712,181071.99792207585,POINT (532531.0244088712 181071.99792207585)
551,2021-11,-0.101452,51.51265,On or near St Andrew'S Hill,E01032739,City of London 001F,Violence and sexual offences,531842.0240078222,181011.01178632263,POINT (531842.0240078222 181011.01178632263)
552,2021-11,-0.084105,51.515281,On or near Conference/Exhibition Centre,E01032739,City of London 001F,Violence and sexual offences,533038.0193106609,181334.95545221318,POINT (533038.0193106609 181334.95545221318)
553,2021-11,-0.101073,51.513453000000005,On or near Creed Lane,E01032739,City of London 001F,Violence and sexual offences,531866.0046251211,181100.99020184152,POINT (531866.0046251211 181100.99020184152)
554,2021-11,-0.09207699999999999,51.512147,On or near Tower Royal,E01032739,City of London 001F,Violence and sexual offences,532493.9850674047,180971.99417864473,POINT (532493.9850674047 180971.99417864473)
555,2021-11,-0.089698,51.511812,On or near Oxford Court,E01032739,City of London 001F,Violence and sexual offences,532660.0307694429,180939.04745683278,POINT (532660.0307694429 180939.04745683278)
556,2021-11,-0.084967,51.512598,On or near Bell Inn Yard,E01032739,City of London 001F,Violence and sexual offences,532986.0188934281,181035.032561849,POINT (532986.0188934281 181035.032561849)
557,2021-11,-0.079444,51.512678,On or near Fenchurch Buildings,E01032739,City of London 001F,Violence and sexual offences,533369.0093313516,181053.97151406622,POINT (533369.0093313516 181053.97151406622)
558,2021-11,-0.09207699999999999,51.512147,On or near Tower Royal,E01032739,City of London 001F,Violence and sexual offences,532493.9850674047,180971.99417864473,POINT (532493.9850674047 180971.99417864473)
559,2021-11,-0.083972,51.510549,On or near Lovat Lane,E01032739,City of London 001F,Violence and sexual offences,533061.0244365924,180808.98502272542,POINT (533061.0244365924 180808.98502272542)
560,2021-11,-0.09150599999999999,51.513037,On or near Sise Lane,E01032739,City of London 001F,Violence and sexual offences,532531.0244088712,181071.99792207585,POINT (532531.0244088712 181071.99792207585)
561,2021-11,-0.085355,51.510563,On or near Pudding Lane,E01032739,City of London 001F,Violence and sexual offences,532965.0172692835,180808.03027349676,POINT (532965.0172692835 180808.03027349676)
562,2021-11,-0.09207699999999999,51.512147,On or near Tower Royal,E01032739,City of London 001F,Violence and sexual offences,532493.9850674047,180971.99417864473,POINT (532493.9850674047 180971.99417864473)
563,2021-11,-0.08003400000000001,51.513389000000004,On or near Leadenhall Street,E01032739,City of London 001F,Violence and sexual offences,533325.9968034524,181131.96251863823,POINT (533325.9968034524 181131.96251863823)
564,2021-11,-0.080376,51.517244,On or near Supermarket,E01032739,City of London 001F,Violence and sexual offences,533291.0216167183,181560.027059838,POINT (533291.0216167183 181560.027059838)
565,2021-11,-0.080665,51.509344,On or near Pedestrian Subway,E01032739,City of London 001F,Violence and sexual offences,533294.0115239916,180680.99868606735,POINT (533294.0115239916 180680.99868606735)
566,2021-11,-0.080665,51.509344,On or near Pedestrian Subway,E01032739,City of London 001F,Violence and sexual offences,533294.0115239916,180680.99868606735,POINT (533294.0115239916 180680.99868606735)
567,2021-11,-0.080376,51.517244,On or near Supermarket,E01032739,City of London 001F,Violence and sexual offences,533291.0216167183,181560.027059838,POINT (533291.0216167183 181560.027059838)
568,2021-11,-0.083959,51.513606,On or near Leadenhall Street,E01032739,City of London 001F,Violence and sexual offences,533053.0261027988,181148.95580322453,POINT (533053.0261027988 181148.95580322453)
569,2021-11,-0.09172000000000001,51.513453999999996,On or near Supermarket,E01032739,City of London 001F,Violence and sexual offences,532514.9665470081,181117.98235811543,POINT (532514.9665470081 181117.98235811543)
570,2021-11,-0.084284,51.510671,On or near Eastcheap,E01032739,City of London 001F,Violence and sexual offences,533039.0196096112,180821.98500565503,POINT (533039.0196096112 180821.98500565503)
571,2021-11,-0.087118,51.513199,On or near Nightclub,E01032739,City of London 001F,Violence and sexual offences,532835.0206385882,181097.96208793047,POINT (532835.0206385882 181097.96208793047)
572,2021-11,-0.085149,51.517196000000006,On or near Blomfield Street,E01032739,City of London 001F,Violence and sexual offences,532960.011261191,181546.01319594035,POINT (532960.011261191 181546.01319594035)
573,2021-11,-0.083618,51.517288,On or near Broad Street Avenue,E01032739,City of London 001F,Violence and sexual offences,533065.9640242318,181559.02448929823,POINT (533065.9640242318 181559.02448929823)
574,2021-11,-0.09446399999999999,51.512959,On or near Watling Court,E01032739,City of London 001F,Violence and sexual offences,532326.0054644622,181057.975686829,POINT (532326.0054644622 181057.975686829)
575,2021-11,-0.085257,51.5112,On or near Talbot Court,E01032739,City of London 001F,Violence and sexual offences,532969.9641659757,180879.04441126494,POINT (532969.9641659757 180879.04441126494)
576,2021-11,-0.079613,51.517231,On or near New Street,E01032739,City of London 001F,Violence and sexual offences,533343.996361877,181559.97036925866,POINT (533343.996361877 181559.97036925866)
577,2021-11,-0.079613,51.517231,On or near New Street,E01032739,City of London 001F,Violence and sexual offences,533343.996361877,181559.97036925866,POINT (533343.996361877 181559.97036925866)
578,2021-11,-0.087118,51.513199,On or near Nightclub,E01032739,City of London 001F,Violence and sexual offences,532835.0206385882,181097.96208793047,POINT (532835.0206385882 181097.96208793047)
579,2021-11,-0.08162,51.516814000000004,On or near Alderman'S Walk,E01032739,City of London 001F,Violence and sexual offences,533205.9666559591,181509.94644216687,POINT (533205.9666559591 181509.94644216687)
580,2021-11,-0.094628,51.514203,On or near Cheapside,E01032739,City of London 001F,Violence and sexual offences,532311.0243018698,181196.01599001262,POINT (532311.0243018698 181196.01599001262)
581,2021-11,-0.08884299999999999,51.509532,On or near Parking Area,E01032739,City of London 001F,Violence and sexual offences,532725.9787746286,180687.05377801007,POINT (532725.9787746286 180687.05377801007)
582,2021-11,-0.08162,51.516814000000004,On or near Alderman'S Walk,E01032739,City of London 001F,Violence and sexual offences,533205.9666559591,181509.94644216687,POINT (533205.9666559591 181509.94644216687)
583,2021-11,-0.079786,51.517576,On or near Police Station,E01032739,City of London 001F,Violence and sexual offences,533330.986923037,181598.02039484447,POINT (533330.986923037 181598.02039484447)
584,2021-11,-0.088614,51.516371,On or near Moorgate Place,E01032739,City of London 001F,Violence and sexual offences,532722.0059863916,181447.9857428249,POINT (532722.0059863916 181447.9857428249)
585,2021-11,-0.082458,51.517431,On or near Liverpool Street,E01032739,City of London 001F,Violence and sexual offences,533146.0278776218,181577.03479509754,POINT (533146.0278776218 181577.03479509754)
586,2021-11,-0.080665,51.509344,On or near Pedestrian Subway,E01032739,City of London 001F,Violence and sexual offences,533294.0115239916,180680.99868606735,POINT (533294.0115239916 180680.99868606735)
587,2021-11,-0.09472,51.51442,On or near Wood Street,E01032739,City of London 001F,Violence and sexual offences,532304.012659173,181219.98085686757,POINT (532304.012659173 181219.98085686757)
588,2021-11,-0.08778,51.508066,On or near Borough High Street,E01032739,City of London 001F,Violence and sexual offences,532804.0015965193,180525.95716714335,POINT (532804.0015965193 180525.95716714335)
589,2021-11,-0.087763,51.516393,On or near Copthall Avenue,E01032739,City of London 001F,Violence and sexual offences,532780.9854822792,181451.9747441978,POINT (532780.9854822792 181451.9747441978)
590,2021-11,-0.094628,51.514203,On or near Cheapside,E01032739,City of London 001F,Violence and sexual offences,532311.0243018698,181196.01599001262,POINT (532311.0243018698 181196.01599001262)
591,2021-11,-0.083972,51.510549,On or near Lovat Lane,E01032739,City of London 001F,Violence and sexual offences,533061.0244365924,180808.98502272542,POINT (533061.0244365924 180808.98502272542)
592,2021-11,-0.080376,51.517244,On or near Supermarket,E01032739,City of London 001F,Violence and sexual offences,533291.0216167183,181560.027059838,POINT (533291.0216167183 181560.027059838)
593,2021-11,-0.08162,51.516814000000004,On or near Alderman'S Walk,E01032739,City of London 001F,Violence and sexual offences,533205.9666559591,181509.94644216687,POINT (533205.9666559591 181509.94644216687)
594,2021-11,-0.080376,51.517244,On or near Supermarket,E01032739,City of London 001F,Violence and sexual offences,533291.0216167183,181560.027059838,POINT (533291.0216167183 181560.027059838)
672,2021-11,-0.10970899999999999,51.517909,On or near High Holborn,E01032740,City of London 001G,Violence and sexual offences,531253.9889238718,181580.99894485157,POINT (531253.9889238718 181580.99894485157)
673,2021-11,-0.09832,51.519344,On or near Newbury Street,E01032740,City of London 001G,Violence and sexual offences,532039.999702371,181761.04814112757,POINT (532039.999702371 181761.04814112757)
674,2021-11,-0.10328,51.514109000000005,On or near Ludgate Hill,E01032740,City of London 001G,Violence and sexual offences,531710.9794760126,181169.9682387539,POINT (531710.9794760126 181169.9682387539)
675,2021-11,-0.10293,51.518375,On or near West Smithfield,E01032740,City of London 001G,Violence and sexual offences,531722.9661039992,181644.99061898247,POINT (531722.9661039992 181644.99061898247)
676,2021-11,-0.102721,51.515404,On or near St Georges'S Court,E01032740,City of London 001G,Violence and sexual offences,531746.0320119021,181314.98177782568,POINT (531746.0320119021 181314.98177782568)
677,2021-11,-0.11070999999999999,51.513914,On or near Fleet Street,E01032740,City of London 001G,Violence and sexual offences,531196.0099548288,181134.94818986917,POINT (531196.0099548288 181134.94818986917)
678,2021-11,-0.10293,51.518375,On or near West Smithfield,E01032740,City of London 001G,Violence and sexual offences,531722.9661039992,181644.99061898247,POINT (531722.9661039992 181644.99061898247)
679,2021-11,-0.108231,51.513928,On or near Pleydell Street,E01032740,City of London 001G,Violence and sexual offences,531367.9755125858,181140.94854411366,POINT (531367.9755125858 181140.94854411366)
680,2021-11,-0.109826,51.516814000000004,On or near Norwich Street,E01032740,City of London 001G,Violence and sexual offences,531249.0168116889,181459.02161867893,POINT (531249.0168116889 181459.02161867893)
681,2021-11,-0.10328,51.514109000000005,On or near Ludgate Hill,E01032740,City of London 001G,Violence and sexual offences,531710.9794760126,181169.9682387539,POINT (531710.9794760126 181169.9682387539)
691,2021-11,-0.09173200000000001,51.52108,On or near Nightclub,E01002704,Islington 023D,Violence and sexual offences,532492.0194671403,181965.99524288508,POINT (532492.0194671403 181965.99524288508)
692,2021-11,-0.09173200000000001,51.52108,On or near Nightclub,E01002704,Islington 023D,Violence and sexual offences,532492.0194671403,181965.99524288508,POINT (532492.0194671403 181965.99524288508)
694,2021-11,-0.094959,51.522868,On or near Golden Lane,E01002706,Islington 023E,Violence and sexual offences,532262.9726544658,182158.99325525615,POINT (532262.9726544658 182158.99325525615)
704,2021-11,-0.074901,51.506254999999996,On or near A100,E01004293,Tower Hamlets 027B,Violence and sexual offences,533703.021535876,180347.99907259003,POINT (533703.021535876 180347.99907259003)
705,2021-11,-0.074901,51.506254999999996,On or near A100,E01004293,Tower Hamlets 027B,Violence and sexual offences,533703.021535876,180347.99907259003,POINT (533703.021535876 180347.99907259003)
1,2021-12,-0.10964000000000002,51.520624,On or near Leather Lane,E01000916,Camden 027B,Violence and sexual offences,531250.9766307867,181883.03973315633,POINT (531250.9766307867 181883.03973315633)
11,2021-12,-0.097562,51.518864,On or near Parking Area,E01000001,City of London 001A,Violence and sexual offences,532093.9750344312,181709.03752922273,POINT (532093.9750344312 181709.03752922273)
21,2021-12,-0.092723,51.517032,On or near Aldermanbury Square,E01000002,City of London 001B,Violence and sexual offences,532435.0026209368,181514.05260603415,POINT (532435.0026209368 181514.05260603415)
22,2021-12,-0.092723,51.517032,On or near Aldermanbury Square,E01000002,City of London 001B,Violence and sexual offences,532435.0026209368,181514.05260603415,POINT (532435.0026209368 181514.05260603415)
23,2021-12,-0.092628,51.517920000000004,On or near St Alphage Garden,E01000002,City of London 001B,Violence and sexual offences,532439.0198587497,181612.97273824102,POINT (532439.0198587497 181612.97273824102)
24,2021-12,-0.09409400000000001,51.515606,On or near Gresham Street,E01000002,City of London 001B,Violence and sexual offences,532344.012316229,181352.99871248734,POINT (532344.012316229 181352.99871248734)
25,2021-12,-0.095026,51.518499,On or near Park/Open Space,E01000002,City of London 001B,Violence and sexual offences,532270.9730491746,181673.02558212163,POINT (532270.9730491746 181673.02558212163)
26,2021-12,-0.092628,51.517920000000004,On or near St Alphage Garden,E01000002,City of London 001B,Violence and sexual offences,532439.0198587497,181612.97273824102,POINT (532439.0198587497 181612.97273824102)
27,2021-12,-0.092628,51.517920000000004,On or near St Alphage Garden,E01000002,City of London 001B,Violence and sexual offences,532439.0198587497,181612.97273824102,POINT (532439.0198587497 181612.97273824102)
67,2021-12,-0.075146,51.513435,On or near Bus/Coach Station,E01000005,City of London 001E,Violence and sexual offences,533665.0193907856,181145.98727071245,POINT (533665.0193907856 181145.98727071245)
68,2021-12,-0.07825,51.515033,On or near Houndsditch,E01000005,City of London 001E,Violence and sexual offences,533444.9799635669,181318.02904824453,POINT (533444.9799635669 181318.02904824453)
69,2021-12,-0.077513,51.515075,On or near Stoney Lane,E01000005,City of London 001E,Violence and sexual offences,533495.9926598289,181324.04268531228,POINT (533495.9926598289 181324.04268531228)
70,2021-12,-0.077451,51.515522999999995,On or near White Kennett Street,E01000005,City of London 001E,Violence and sexual offences,533498.9855752959,181373.9745644806,POINT (533498.9855752959 181373.9745644806)
71,2021-12,-0.075146,51.513435,On or near Bus/Coach Station,E01000005,City of London 001E,Violence and sexual offences,533665.0193907856,181145.98727071245,POINT (533665.0193907856 181145.98727071245)
72,2021-12,-0.077224,51.516121999999996,On or near Shopping Area,E01000005,City of London 001E,Violence and sexual offences,533512.9851797909,181440.998863953,POINT (533512.9851797909 181440.998863953)
73,2021-12,-0.076113,51.511014,On or near Conference/Exhibition Centre,E01000005,City of London 001E,Violence and sexual offences,533605.001134653,180875.0010401159,POINT (533605.001134653 180875.0010401159)
74,2021-12,-0.07825,51.515033,On or near Houndsditch,E01000005,City of London 001E,Violence and sexual offences,533444.9799635669,181318.02904824453,POINT (533444.9799635669 181318.02904824453)
75,2021-12,-0.077513,51.515075,On or near Stoney Lane,E01000005,City of London 001E,Violence and sexual offences,533495.9926598289,181324.04268531228,POINT (533495.9926598289 181324.04268531228)
76,2021-12,-0.07825,51.515033,On or near Houndsditch,E01000005,City of London 001E,Violence and sexual offences,533444.9799635669,181318.02904824453,POINT (533444.9799635669 181318.02904824453)
77,2021-12,-0.076435,51.513627,On or near Aldgate,E01000005,City of London 001E,Violence and sexual offences,533575.0201661547,181164.98652681406,POINT (533575.0201661547 181164.98652681406)
78,2021-12,-0.073254,51.512856,On or near Mansell Street,E01000005,City of London 001E,Violence and sexual offences,533797.9920780913,181085.05554956,POINT (533797.9920780913 181085.05554956)
79,2021-12,-0.076435,51.513627,On or near Aldgate,E01000005,City of London 001E,Violence and sexual offences,533575.0201661547,181164.98652681406,POINT (533575.0201661547 181164.98652681406)
80,2021-12,-0.073254,51.512856,On or near Mansell Street,E01000005,City of London 001E,Violence and sexual offences,533797.9920780913,181085.05554956,POINT (533797.9920780913 181085.05554956)
81,2021-12,-0.076113,51.511014,On or near Conference/Exhibition Centre,E01000005,City of London 001E,Violence and sexual offences,533605.001134653,180875.0010401159,POINT (533605.001134653 180875.0010401159)
82,2021-12,-0.075146,51.513435,On or near Bus/Coach Station,E01000005,City of London 001E,Violence and sexual offences,533665.0193907856,181145.98727071245,POINT (533665.0193907856 181145.98727071245)
83,2021-12,-0.07609500000000001,51.512462,On or near Vine Street,E01000005,City of London 001E,Violence and sexual offences,533602.0170197444,181036.05545099295,POINT (533602.0170197444 181036.05545099295)
84,2021-12,-0.073254,51.512856,On or near Mansell Street,E01000005,City of London 001E,Violence and sexual offences,533797.9920780913,181085.05554956,POINT (533797.9920780913 181085.05554956)
85,2021-12,-0.07495800000000001,51.514151,On or near Aldgate High Street,E01000005,City of London 001E,Violence and sexual offences,533675.9694068158,181225.9515725124,POINT (533675.9694068158 181225.9515725124)
86,2021-12,-0.075508,51.514763,On or near Pedestrian Subway,E01000005,City of London 001E,Violence and sexual offences,533636.0181881695,181293.00395956734,POINT (533636.0181881695 181293.00395956734)
372,2021-12,-0.091494,51.510923999999996,On or near College Street,E01032739,City of London 001F,Violence and sexual offences,532537.9847921687,180837.04775070434,POINT (532537.9847921687 180837.04775070434)
373,2021-12,-0.086175,51.510945,On or near Gracechurch Street,E01032739,City of London 001F,Violence and sexual offences,532907.0065598584,180849.02147309796,POINT (532907.0065598584 180849.02147309796)
374,2021-12,-0.082458,51.517431,On or near Liverpool Street,E01032739,City of London 001F,Violence and sexual offences,533146.0278776218,181577.03479509754,POINT (533146.0278776218 181577.03479509754)
375,2021-12,-0.087763,51.516393,On or near Copthall Avenue,E01032739,City of London 001F,Violence and sexual offences,532780.9854822792,181451.9747441978,POINT (532780.9854822792 181451.9747441978)
376,2021-12,-0.086051,51.513569,On or near Finch Lane,E01032739,City of London 001F,Violence and sexual offences,532907.9794481568,181141.04290147335,POINT (532907.9794481568 181141.04290147335)
377,2021-12,-0.078856,51.518433,On or near Artillery Lane,E01032739,City of London 001F,Violence and sexual offences,533393.007687211,181695.01481328026,POINT (533393.007687211 181695.01481328026)
378,2021-12,-0.08162,51.516814000000004,On or near Alderman'S Walk,E01032739,City of London 001F,Violence and sexual offences,533205.9666559591,181509.94644216687,POINT (533205.9666559591 181509.94644216687)
379,2021-12,-0.08162,51.516814000000004,On or near Alderman'S Walk,E01032739,City of London 001F,Violence and sexual offences,533205.9666559591,181509.94644216687,POINT (533205.9666559591 181509.94644216687)
380,2021-12,-0.08107,51.51239,On or near Billiter Square,E01032739,City of London 001F,Violence and sexual offences,533257.0262189409,181018.98546310293,POINT (533257.0262189409 181018.98546310293)
381,2021-12,-0.10195900000000001,51.513296999999994,On or near Carter Lane,E01032739,City of London 001F,Violence and sexual offences,531804.9787489705,181082.04769852024,POINT (531804.9787489705 181082.04769852024)
382,2021-12,-0.083972,51.510549,On or near Lovat Lane,E01032739,City of London 001F,Violence and sexual offences,533061.0244365924,180808.98502272542,POINT (533061.0244365924 180808.98502272542)
383,2021-12,-0.096363,51.513377,On or near New Change,E01032739,City of London 001F,Violence and sexual offences,532193.0314006346,181101.02933466068,POINT (532193.0314006346 181101.02933466068)
384,2021-12,-0.096363,51.513377,On or near New Change,E01032739,City of London 001F,Violence and sexual offences,532193.0314006346,181101.02933466068,POINT (532193.0314006346 181101.02933466068)
385,2021-12,-0.088473,51.518374,On or near Moor Place,E01032739,City of London 001F,Violence and sexual offences,532725.970354388,181670.98092777387,POINT (532725.970354388 181670.98092777387)
386,2021-12,-0.078308,51.518091,On or near Widegate Street,E01032739,City of London 001F,Violence and sexual offences,533432.0255864972,181657.98171621922,POINT (533432.0255864972 181657.98171621922)
387,2021-12,-0.08014600000000001,51.514848,On or near Bury Court,E01032739,City of London 001F,Violence and sexual offences,533313.9691715613,181294.0035919812,POINT (533313.9691715613 181294.0035919812)
388,2021-12,-0.084284,51.510671,On or near Eastcheap,E01032739,City of London 001F,Violence and sexual offences,533039.0196096112,180821.98500565503,POINT (533039.0196096112 180821.98500565503)
389,2021-12,-0.08778,51.508066,On or near Borough High Street,E01032739,City of London 001F,Violence and sexual offences,532804.0015965193,180525.95716714335,POINT (532804.0015965193 180525.95716714335)
390,2021-12,-0.08154,51.510806,On or near Mincing Lane,E01032739,City of London 001F,Violence and sexual offences,533229.0318106445,180841.9851653882,POINT (533229.0318106445 180841.9851653882)
391,2021-12,-0.082913,51.513463,On or near Leadenhall Street,E01032739,City of London 001F,Violence and sexual offences,533126.0197979643,181134.9545457915,POINT (533126.0197979643 181134.9545457915)
392,2021-12,-0.091494,51.510923999999996,On or near College Street,E01032739,City of London 001F,Violence and sexual offences,532537.9847921687,180837.04775070434,POINT (532537.9847921687 180837.04775070434)
393,2021-12,-0.087763,51.516393,On or near Copthall Avenue,E01032739,City of London 001F,Violence and sexual offences,532780.9854822792,181451.9747441978,POINT (532780.9854822792 181451.9747441978)
394,2021-12,-0.088614,51.516371,On or near Moorgate Place,E01032739,City of London 001F,Violence and sexual offences,532722.0059863916,181447.9857428249,POINT (532722.0059863916 181447.9857428249)
395,2021-12,-0.09050599999999999,51.513524,On or near Poultry,E01032739,City of London 001F,Violence and sexual offences,532598.9976637994,181127.9637651649,POINT (532598.9976637994 181127.9637651649)
396,2021-12,-0.080318,51.520678000000004,On or near Primrose Street,E01032739,City of London 001F,Violence and sexual offences,533285.0276347438,181942.00348444405,POINT (533285.0276347438 181942.00348444405)
397,2021-12,-0.078308,51.518091,On or near Widegate Street,E01032739,City of London 001F,Violence and sexual offences,533432.0255864972,181657.98171621922,POINT (533432.0255864972 181657.98171621922)
398,2021-12,-0.086278,51.509876,On or near Fish Street Hill,E01032739,City of London 001F,Violence and sexual offences,532902.967978984,180729.95870351506,POINT (532902.967978984 180729.95870351506)
399,2021-12,-0.077578,51.510795,On or near Pepys Street,E01032739,City of London 001F,Violence and sexual offences,533503.9855828984,180847.97627561394,POINT (533503.9855828984 180847.97627561394)
400,2021-12,-0.083972,51.510549,On or near Lovat Lane,E01032739,City of London 001F,Violence and sexual offences,533061.0244365924,180808.98502272542,POINT (533061.0244365924 180808.98502272542)
401,2021-12,-0.086728,51.510477,On or near King William Street,E01032739,City of London 001F,Violence and sexual offences,532869.9947646674,180795.97519225208,POINT (532869.9947646674 180795.97519225208)
402,2021-12,-0.084967,51.512598,On or near Bell Inn Yard,E01032739,City of London 001F,Violence and sexual offences,532986.0188934281,181035.032561849,POINT (532986.0188934281 181035.032561849)
403,2021-12,-0.084967,51.512598,On or near Bell Inn Yard,E01032739,City of London 001F,Violence and sexual offences,532986.0188934281,181035.032561849,POINT (532986.0188934281 181035.032561849)
404,2021-12,-0.084967,51.512598,On or near Bell Inn Yard,E01032739,City of London 001F,Violence and sexual offences,532986.0188934281,181035.032561849,POINT (532986.0188934281 181035.032561849)
405,2021-12,-0.084967,51.512598,On or near Bell Inn Yard,E01032739,City of London 001F,Violence and sexual offences,532986.0188934281,181035.032561849,POINT (532986.0188934281 181035.032561849)
406,2021-12,-0.08151599999999999,51.510014,On or near Great Tower Street,E01032739,City of London 001F,Violence and sexual offences,533233.005944412,180753.95620203484,POINT (533233.005944412 180753.95620203484)
407,2021-12,-0.08162,51.516814000000004,On or near Alderman'S Walk,E01032739,City of London 001F,Violence and sexual offences,533205.9666559591,181509.94644216687,POINT (533205.9666559591 181509.94644216687)
408,2021-12,-0.082628,51.518189,On or near Sun Street Passage,E01032739,City of London 001F,Violence and sexual offences,533132.0247356194,181661.0175745258,POINT (533132.0247356194 181661.0175745258)
409,2021-12,-0.08616599999999999,51.510828000000004,On or near Eastcheap,E01032739,City of London 001F,Violence and sexual offences,532907.971310235,180836.02706777892,POINT (532907.971310235 180836.02706777892)
410,2021-12,-0.083618,51.517288,On or near Broad Street Avenue,E01032739,City of London 001F,Violence and sexual offences,533065.9640242318,181559.02448929823,POINT (533065.9640242318 181559.02448929823)
411,2021-12,-0.098777,51.512526,On or near Knightrider Street,E01032739,City of London 001F,Violence and sexual offences,532027.9924497257,181002.04122686596,POINT (532027.9924497257 181002.04122686596)
412,2021-12,-0.09071,51.513132,On or near Queen Victoria Street,E01032739,City of London 001F,Violence and sexual offences,532585.9803032395,181084.00288088998,POINT (532585.9803032395 181084.00288088998)
413,2021-12,-0.080782,51.514804,On or near St Mary Axe,E01032739,City of London 001F,Violence and sexual offences,533269.9696051183,181287.95316760353,POINT (533269.9696051183 181287.95316760353)
414,2021-12,-0.078856,51.518433,On or near Artillery Lane,E01032739,City of London 001F,Violence and sexual offences,533393.007687211,181695.01481328026,POINT (533393.007687211 181695.01481328026)
415,2021-12,-0.089698,51.511812,On or near Oxford Court,E01032739,City of London 001F,Violence and sexual offences,532660.0307694429,180939.04745683278,POINT (532660.0307694429 180939.04745683278)
416,2021-12,-0.101452,51.51265,On or near St Andrew'S Hill,E01032739,City of London 001F,Violence and sexual offences,531842.0240078222,181011.01178632263,POINT (531842.0240078222 181011.01178632263)
417,2021-12,-0.09349299999999999,51.513447,On or near Bow Lane,E01032739,City of London 001F,Violence and sexual offences,532391.9659736906,181113.99752648064,POINT (532391.9659736906 181113.99752648064)
418,2021-12,-0.080376,51.517244,On or near Supermarket,E01032739,City of London 001F,Violence and sexual offences,533291.0216167183,181560.027059838,POINT (533291.0216167183 181560.027059838)
419,2021-12,-0.078488,51.517922999999996,On or near Middlesex Street,E01032739,City of London 001F,Violence and sexual offences,533420.0280198113,181638.97169306537,POINT (533420.0280198113 181638.97169306537)
420,2021-12,-0.086728,51.510477,On or near King William Street,E01032739,City of London 001F,Violence and sexual offences,532869.9947646674,180795.97519225208,POINT (532869.9947646674 180795.97519225208)
421,2021-12,-0.084284,51.510671,On or near Eastcheap,E01032739,City of London 001F,Violence and sexual offences,533039.0196096112,180821.98500565503,POINT (533039.0196096112 180821.98500565503)
422,2021-12,-0.077578,51.510795,On or near Pepys Street,E01032739,City of London 001F,Violence and sexual offences,533503.9855828984,180847.97627561394,POINT (533503.9855828984 180847.97627561394)
423,2021-12,-0.092865,51.510182,On or near Parking Area,E01032739,City of London 001F,Violence and sexual offences,532445.0019505254,180752.0551337878,POINT (532445.0019505254 180752.0551337878)
424,2021-12,-0.09207699999999999,51.512147,On or near Tower Royal,E01032739,City of London 001F,Violence and sexual offences,532493.9850674047,180971.99417864473,POINT (532493.9850674047 180971.99417864473)
425,2021-12,-0.086272,51.513114,On or near Birchin Lane,E01032739,City of London 001F,Violence and sexual offences,532893.9684073869,181090.04455007293,POINT (532893.9684073869 181090.04455007293)
426,2021-12,-0.084967,51.512598,On or near Bell Inn Yard,E01032739,City of London 001F,Violence and sexual offences,532986.0188934281,181035.032561849,POINT (532986.0188934281 181035.032561849)
427,2021-12,-0.083959,51.513606,On or near Leadenhall Street,E01032739,City of London 001F,Violence and sexual offences,533053.0261027988,181148.95580322453,POINT (533053.0261027988 181148.95580322453)
428,2021-12,-0.085173,51.518679999999996,On or near Finsbury Avenue,E01032739,City of London 001F,Violence and sexual offences,532954.02788555,181710.99485246558,POINT (532954.02788555 181710.99485246558)
